id,title,link,description,pubdate,location,timestamp
162994,Java Software Engineer  API Banking,https://remotive.com/remote-jobs/software-dev/java-software-engineer-api-banking-1699842,Join our team as a Java Software Engineer What you will be doing  Technical consulting of projects regarding API design and technical analysis of EPICs Responsible for software development using various programming languages and related tools and frameworks Creation and verification of swagger files and API operations in an agile team with endtoend delivery responsibility Reviewing code written by other engineers performing tests and creating test automation cases Maintenance of the created APIs as technical 2nd and 3rd level contact person Abstraction to ensure reusability of implemented solutions  Which technology amp skills are important for us  Java  Java Script REST Design Knowledge about API Management Plattform eg axway English  B2 level  160 Do not worry if you do not have experience in some of the points  we will provide trainings for you 160 How Remotely or hybrid on Ogrodowa 8 street 321243d378 What we offer Of course we offer Development Plans for employees Medical Care Package Life insurance flexible working hours integration events and much more    At this stage of the recruitment process you dont have to send your CV  a link to your profile or portfoliowill be ok Put a link to Experience summary8221 module We will ask you to for your CV later in the process Important Please add the clause to your CV You can find it on the end of the advert    Below you can find more information about Commerzbank and cluster Commerzbank is a leading international commercial bank with branches and offices in almost 50 countries The world is changing becoming digital and so we are We are leaving the traditional bank behind us and are choosing to move forward as a digital enterprise This is exactly why we need talented people who will join us on this journey We work in interlocational and international teamwork in agile methodologies Description of the cluster The API Banking Cluster accelerates the transformation of Commerzbank into a digital technology company by developing and promoting internal and external APIs that are an integral part of our digital infrastructure Positioning of Commerzbank in the German market as the first port of call for simple and innovative APIbased customer solutions Description of the position In an international Agile team of specialists Dev Test Operations PO BA Scrum you will implement the customer requirements into new software solutions As a Software Engineer 8211 API You will be working on the development of new IT products and helping to transform Commerzbank into a digital technology company You will create APIs and Midtiers on financial topics and contribute to achieving the goals of security stability and future orientation 160 Please add the following clause to your application 1 I consent to the processing of personal data contained in this document by Commerzbank AG with its registered office in Frankfurt am Main Germany 60261 Kaiserplatz operating through the Branch in Poland with its registered office in 321243d378 91203 321243d378 ul Wersalska 6 KRS 0000631053 for the implementation of the current recruitment process and for the future recruitment for a period of 6 months in accordance with the Regulation of the European Parliament and of the Council EU 2016679 of 27 April 2016 on the protection of individuals with regard to the processing of personal data the free flow of such data and the repeal of Directive 9546  EC RODO and in accordance with the Act of 10 May 2018 on the protection of personal data Journal of Laws of 2018 item 1000 I provided my personal data voluntarily and I declare that they are truthful I have the right to withdraw this consent at any time The withdrawal of consent shall not affect the lawfulness of processing based on consent before its withdrawal 2 I have read the content of the information clause including information about the purpose and methods of processing personal data and the right to access my personal data and about the right to correct rectify and delete it ,2023-06-04,NaN,2023-06-04 11:11:38.029355
483814,QA Tester  Age of Empires Legacy,https://remotive.com/remote-jobs/qa/qa-tester-age-of-empires-legacy-1692807, Forgotten Empires is a fullservice game developer focused on Windows PC games While headquartered in the US our team consists of 80 passionate individuals from around the globe each of whom brings a unique skill set and perspective to the table Since 2022 we are part of Keywords Studios We are seeking passionate individuals who are eager to contribute their skills and knowledge to the development of toptier games As a QA Tester you will have the opportunity to be part of a supportive team environment where your efforts will directly impact the evolution of Age of Empires 160 We welcome testers with various levels of experience and while gaming QA testing experience is a definite plus we value your enthusiasm and dedication above all else If you possess a deep passion for Age of Empires and possess knowledge of Age of Empires 2 we encourage you to join our ranks and help us create an extraordinary gaming experience for our players 160 Are you up for the challenge 160 Some of the cool stuff youll be doing  Assess the functionality of various parts of the game ensuring its smooth operation and identifying any potential issues Effectively communicate discovered issues to our multidisciplinary team collaborating closely with developers and designers Conduct systematic and thorough tests to verify the functionality of the software Design and execute test cases scenarios scripts and procedures to ensure comprehensive coverage Adhere to established QA guidelines to maintain the quality standards of the game  Requirements What youll bring to the table  MUST have player experience the Age of Empires franchise particularly Age of Empires 2 Your indepth knowledge of the game will be instrumental in providing valuable insights and feedback during testing Experience working in a team environment collaborating and coordinating efforts with fellow team members Proficiency in English at the B2C1 level enabling clear and effective communication both verbally and in writing Scripting experience is a plus Your comfortability with scripting and technical background will be instrumental in driving forward our testing capabilities and ensuring efficient and effective quality assurance  Location M225laga Spain OR Working remotely EUUS time zones required Benefits We are a fully remote studio and offer competitive employment packages to suit your individual circumstances 160 Forgotten Empires is an equal opportunity employer Qualified applicants will receive consideration for employment without regard to race religion color national origin citizenship sex sexual orientation gender identity veteran8217s status age or disability ,2023-06-04,NaN,2023-06-04 11:11:38.029408
14664,Analyst Portfolio  Investments,https://skoll.org/job/analyst-portfolio-investments-3/,Analyst Portfolio 38 Investments Full Time The Skoll Foundation Palo Alto CA US Requisition ID 1013 Salary Range8322400 To 11731700 Annually Analyst Portfolio 38 Investments Department Portfolio 38 Investments Location 8230,2023-06-04,Palo Alto CA  US Remote consideration,2023-06-04 11:11:38.029530
344834,Uzbekistan Programs Manager,https://skoll.org/job/internews-remote-in-uzbekistan-102290-uzbekistan-programs-manager/,ABOUT THE OPPORTUNITY Internews Network is an international media development organization whose mission is to give people a voice and the information to empower communities To support program implementation Internews 8230,2023-06-04,Remote in Uzbekistan,2023-06-04 11:11:38.029587
326025,Thailand Finance Officer,https://skoll.org/job/internews-remote-in-thailand-102290-thailand-finance-officer/,ABOUT THE OPPORTUNITY The Finance Officer has overall responsibility for the efficient operation of the Finance department the timely delivery of monthly financial reports and coordination and communication between operational 8230,2023-06-04,Remote in Thailand,2023-06-04 11:11:38.029641
306394,Enabling Environment Private Sector Coordinator 5 years of experience,https://skoll.org/job/catalyst-2030-remote-102290-enabling-environment-private-sector-coordinator-5-years-of-experience/,Catalyst is seeking an Enabling Environment Private Sector Coordinator Launched at the World Economic Forum in January 2020 Catalyst 2030 is a global community of social entrepreneurs funders and other 8230,2023-06-04,remote,2023-06-04 11:11:38.029695
234499,Development Relationship Manager,https://skoll.org/job/myagro-remote-102290-development-relationship-manager/,Title Development Relationship Manager Location Remote Reports to Chief Development Officer About myAgro myAgro is a nonprofit agritech social enterprise based in West Africa We have developed a mobile savings model that 8230,2023-06-04,Remote,2023-06-04 11:11:38.029750
292775,Program Associate Communities and Governance Practice NEW,https://skoll.org/job/irex-remote-102290-program-associate-communities-and-governance-practice-new/,IREX is a global development and education organization We strive for a more just prosperous and inclusive worldwhere individuals reach their full potential governments serve their people and communities thrive 8230,2023-06-04,Remote,2023-06-04 11:11:38.029804
289565,Digital Fundraising and Engagement Associate,https://skoll.org/job/one-acre-fund-flexible-remote-102290-digital-fundraising-and-engagement-associate/,About One Acre Fund Founded in 2006 One Acre Fund supplies 1 million smallholder farmers with the agricultural services they need to make their farms vastly more productive Our 8000 8230,2023-06-04,FlexibleRemote,2023-06-04 11:11:38.029858
311061,Senior Manager Strategic Partnerships,https://skoll.org/job/kiva-microfunds-u-s-remote-102290-senior-manager-strategic-partnerships/,About us Kiva kivaorg is an international nonprofit with a mission to expand financial access to help underserved communities thrive We run a global marketplace platform to crowdfund microloans for 8230,2023-06-04,US Remote,2023-06-04 11:11:38.029913
491491,Senior Data Analyst,https://skoll.org/job/myagro-remote-102290-senior-data-analyst-2/,Title Senior Data Analyst Location Remote within GMT  3 Preference for Mali Senegal Tanzania or Ivory Coast Reporting to Data Analytics Manager Language English is mandatory About myAgro myAgro is a 8230,2023-06-04,Remote,2023-06-04 11:11:38.029967
235938,Project Manager Corporate Integration and Change Management,https://skoll.org/job/internews-washington-d-c-or-remote-in-united-states-102290-project-manager-corporate-integration-and-change-management/,ABOUT THE OPPORTUNITY This position will function as the Project Manager of a change management initiative to build better integration alignment consistency and efficiency of operations across the Internews US 8230,2023-06-04,Washington DC or Remote in United States,2023-06-04 11:11:38.030022
428541,Systems Developer,https://vuejobs.com/jobs/public-knowledge-project-systems-developer?utm_source=rssfeed,Employer Public Knowledge Project Location  The Public Knowledge Project PKP at Simon Fraser University is seeking a remote fulltime Systems Developer As a member of the Systems team you will have the opportunity to co,2023-06-04,NaN,2023-06-04 11:11:38.030164
364229,Senior FrontEnd Engineer Vue3,https://vuejobs.com/jobs/trooptravel-senior-front-end-engineer-vue3-clone-2?utm_source=rssfeed,Employer Trooptravel Location South Africa  Spain What is TROOP and why should I careIt all starts with the question Where do we meethttpswwwyoutubecomwatchvvd42BB6Pe8ETROOP is a data aggregation and visualization t,2023-06-04,NaN,2023-06-04 11:11:38.030201
334624,Sr Software Engineer,https://vuejobs.com/jobs/medshift-sr-software-engineer?utm_source=rssfeed,Employer MedShift Location Charlotte NC USA Essential ResponsibilitiesDevelop and maintain modern Vuejs singlepage applicationsDevelop resilient frontend integrations for our internallydeveloped REST APIsMonitor and debu,2023-06-04,NaN,2023-06-04 11:11:38.030238
258580,Senior Vuejs Developer 100 Remote,https://vuejobs.com/jobs/proxify-senior-vue-js-developer-100-remote?utm_source=rssfeed,Employer Proxify Location  About usnbspTalent has no borders We strongly believe in uplifting talent by providing them with the right opportunities  no matter which part of the world you are from we,2023-06-04,NaN,2023-06-04 11:11:38.030275
205779,Senior Frontend Developer amp UI Designer,https://vuejobs.com/jobs/findox-inc-senior-frontend-developer-ui-designer-clone?utm_source=rssfeed,Employer FinDox Inc Location Manhattan Beach CA USA Awesome remote frontend role doing challenging and rewarding workFinDoxYoung innovative amp rapidly expanding fintech companyLarge enterprise applicationNET  C  PostgreS,2023-06-04,NaN,2023-06-04 11:11:38.030311
31963,Vue3 amp Nuxt Enthusiast with Faible for Animations and Transitions wanted,https://vuejobs.com/jobs/dirs21-by-touronline-ag-4-vue3-nuxt-pro-with-faible-for-animations-and-transitions-wanted?utm_source=rssfeed,Employer DIRS21 by TourOnline AG Location Wernau Neckar Deutschland  Leipzig Deutschland We are looking for an experienced programmer with expert knowledge of Vue3 incl Nuxt 3 and smooth CSS animations to bring more frontend expertise to our dynamic team of develope,2023-06-04,NaN,2023-06-04 11:11:38.030348
438320,NuxtVuejs FrontEnd Developer,https://vuejobs.com/jobs/acqcrm-nuxt-vue-js-front-end-developer?utm_source=rssfeed,Employer Acqcrm Location Boise ID USA Are you skilled in Vuejs and Nuxt Excellent Were in search of a FrontEnd Developer who can turn these tools into wellcrafted applicationsYour roleJoin us in developing a to,2023-06-04,NaN,2023-06-04 11:11:38.030384
446107,Senior FrontEndFullStack Developer,https://vuejobs.com/jobs/quantify-senior-frontend-fullstack-developer?utm_source=rssfeed,Employer Quantify Location  Looking for an experienced FrontEndFullstack Developer who will join our mission to build the best product for other techies like you and us You will be responsible for endtoen,2023-06-04,NaN,2023-06-04 11:11:38.030420
117299,Vuejs Developer Nuxt Storefront 2,https://vuejobs.com/jobs/mindpal-vue-js-developer-nuxt-storefront-2?utm_source=rssfeed,Employer Mindpal Location Gliwice Poland  We are looking for Vuejs Developer with excellent knowledge of Nuxt and Storefront 2 ResponsibilitiesDeveloping and maintaining web applications using Vuejs and Nuxtjs fram,2023-06-04,NaN,2023-06-04 11:11:38.030461
291456,Senior Fullstack Engineer,https://vuejobs.com/jobs/malt-senior-fullstack-engineer?utm_source=rssfeed,Employer Malt Location France Discover our galaxy Malt was founded in 2013 and since then we managed to become the fastest growing freelance marketplace gathering a community of 470k freelancers 50k comp,2023-06-04,NaN,2023-06-04 11:11:38.030498
274238,Senior Frontend Developer 100 Remote,https://vuejobs.com/jobs/proxify-senior-front-end-developer-long-term-job-100-remote?utm_source=rssfeed,Employer Proxify Location  About usnbspTalent has no borders We strongly believe in uplifting talent by providing them with the right opportunities  no matter which part of the world you are from we,2023-06-04,NaN,2023-06-04 11:11:38.030535
425621,Senior Full Stack Developer 100 Remote,https://vuejobs.com/jobs/proxify-senior-full-stack-developer-long-term-job-100-remote?utm_source=rssfeed,Employer Proxify Location  About usnbspTalent has no borders We strongly believe in uplifting talent by providing them with the right opportunities  no matter which part of the world you are from we,2023-06-04,NaN,2023-06-04 11:11:38.030571
157846,Senior FrontEnd Developer,https://vuejobs.com/jobs/altium-senior-front-end-developer?utm_source=rssfeed,Employer Altium Location Mnchen Germany Altium is transforming the way electronics are designed and built From startups to worlds technology giants our digital platforms give more power to PCB designers supply chain,2023-06-04,NaN,2023-06-04 11:11:38.030608
273364,Lead Vue Engineer,https://vuejobs.com/jobs/storyteq-lead-vue-engineer?utm_source=rssfeed,Employer Storyteq Location Amsterdam Netherlands Hi we are Storyteq Storyteq is an endtoend Creative Marketing Operations Platform with a full Creative Automation engine at its heart that helps marketing and creative te,2023-06-04,NaN,2023-06-04 11:11:38.030645
468016,Front End Developer,https://vuejobs.com/jobs/zendesk-front-end-developer?utm_source=rssfeed,Employer Zendesk Location Mexico City CDMX Mexico Are you a Front End Developer who is deeply passionate about the web and loves to make user experiences captivating and dynamic You define creativity combined with strong coding s,2023-06-04,NaN,2023-06-04 11:11:38.030682
14535,Front End Developer VueJS contract,https://vuejobs.com/jobs/tundra-technical-solutions-front-end-developer-vuejs-contract?utm_source=rssfeed,Employer Tundra Technical Solutions Location Toronto ON Canada FrontEnd Developers play a significant role on our engineering team developing the user facing applications for our companys websites functional and mobile web applications Fr,2023-06-04,NaN,2023-06-04 11:11:38.030723
349986,Senior UIUX Engineer,https://vuejobs.com/jobs/frontiers-senior-ui-ux-engineer?utm_source=rssfeed,Employer Frontiers Location Spain  Italy  Finland  Sweden  Ireland We are on a mission to make science open so everyone can live healthy lives on a healthy planetWho we areFrontiers is the 3rd mostcited and 6th largest research publisher and we p,2023-06-04,NaN,2023-06-04 11:11:38.030760
138302,Frontend Developer Vuejs,https://vuejobs.com/jobs/ez-ad-frontend-developer-vue-js?utm_source=rssfeed,Employer EZAD Location Brazil We are looking for an expert JavaScript developer who is highly skilled with Vuejs Your primary focus will be developing userfacing web applications and components Youre implem,2023-06-04,NaN,2023-06-04 11:11:38.030796
285667,Frontend Engineer  Position Closed,https://vuejobs.com/jobs/medosync-frontend-engineer?utm_source=rssfeed,Employer MedoSync Location Ireland Thank you for your interest in MedoSync This position is now closed Best regards The MedoSync careers teamFrontend or Full stack developer Min 57 years experienceRequireme,2023-06-04,NaN,2023-06-04 11:11:38.030832
62742,Vue 3Nuxt Frontend Developer,https://vuejobs.com/jobs/avantpage-vue-3-nuxt-frontend-developer?utm_source=rssfeed,Employer Avantpage Location  Job OverviewnbspWe are looking for a senior Vuejs developer who will be responsible for developing the userside of the web application and improving the user experience They w,2023-06-04,NaN,2023-06-04 11:11:38.030868
263541,Senior Frontend Engineer Vuejs,https://vuejobs.com/jobs/campaign-nucleus-senior-frontend-engineer-vue-js?utm_source=rssfeed,Employer Campaign Nucleus Location  We are looking for a dynamic individual to join our development team as a UIUX developer This position includes frontend development work on our software platform using Vue 3 T,2023-06-04,NaN,2023-06-04 11:11:38.030904
219382,Senior Full Stack Developer  FE  BE developers Laravel  Vue  Brisbane AUS only,https://vuejobs.com/jobs/senior-full-stack-developer-laravel-vue-senior-full-stack-developer-laravel-vue?utm_source=rssfeed,Employer Muval Location Brisbane QLD Australia TLDRWere looking for experienced senior backend Laravel and  or frontend Vue3 engineers to join our growing team multiple roles are available Were a fastgrowing compa,2023-06-04,NaN,2023-06-04 11:11:38.030941
124337,Senior FrontEnd Engineer HTML CSS and JavaScript ideally Vuejs,https://vuejobs.com/jobs/the-tjx-companies-senior-front-end-engineer-html-css-and-javascript-ideally-vue-js?utm_source=rssfeed,Employer TJX Location Watford UK  Hertfordshire UK Discovery is at the heart of everything we do Wherever you find us around the world if you can think of a product you can probably find it in our stores which include TJ Maxx,2023-06-04,NaN,2023-06-04 11:11:38.030977
48625,Front End Developer  VUE,https://vuejobs.com/jobs/cadre5-front-end-developer-vue?utm_source=rssfeed,Employer Cadre5 Location Knoxville TN USA  Albuquerque NM USA Front End Developer  VueCadre5 is a premier software engineering firm headquartered in Knoxville and founded in 1999 We employ highly skilled engineers who develop custom solutio,2023-06-04,NaN,2023-06-04 11:11:38.031015
135461,Senior Developer  Web mwd,https://vuejobs.com/jobs/aldi-senior-developer-web-m-w-d?utm_source=rssfeed,Employer ALDI Location Mlheim Germany What you give your best forAs a senior developer you are part of our Global Agile Team shaping the future of our frontend applicationsYou have a key position in planning and impl,2023-06-04,NaN,2023-06-04 11:11:38.031054
313295,Senior Frontend NuxtVue Engineer,https://vuejobs.com/jobs/weroad-senior-frontend-nuxt-vue-engineer?utm_source=rssfeed,Employer WeRoad Location Milan Italy Founded in 2017 WeRoad is a fastgrowing startup that is disrupting the travel industry in Italy Spain the UK and now alsoin Germany and FranceWe are a community of traveler,2023-06-04,NaN,2023-06-04 11:11:38.031092
448133,Full Stack Software Engineer TypescriptVuejs,https://vuejobs.com/jobs/offerfit-full-stack-software-engineer-typescript-vue-js?utm_source=rssfeed,Employer OfferFit Location  Note for ApplicantsnbspData shows that men on average apply for a role if they meet 610 requirements while women often only do so if its 1010nbsp We work hard to be clear,2023-06-04,NaN,2023-06-04 11:11:38.031129
171563,Full Stack WordPress EngineerDeveloper,https://www.wphired.com/wordpress-job/rehab-media-network-united-states-full-time-full-stack-wordpress-engineer-developer/,The Role The WordPress EngineerDeveloper is a subject matter expert in PHP and WordPress development with impeccable attention to detail You will be in a lead role gathering project requirements and responsible for helping define and develop the technical vision of the projects you contribute to and ensuring the code being delivered is of substantial This WordPress job Full Stack WordPress EngineerDeveloper appeared first on WPhired,2023-06-04,NaN,2023-06-04 11:11:38.031222
326899,Experienced Senior WordPress Developer Remote Work Custom Theme Plugins and API work,https://www.wphired.com/wordpress-job/yume-consults-remote-anywhere-freelance-temporary-experienced-senior-wordpress-developer-remote-work-custom-theme-plugins-and-api-work/,Looking for a WordPress Senior Developer 8211 Organized talented mobilefirst responsive webbased NOT app PART 1 8211 APPLY Above link or here 6262 CLICK APPLICATION We will follow up if the qualifications match Do NOT email us directly you will NOT be considered Follow instructions to apply PART 2 8211 REQUIRED  Confident capable honest skilled This WordPress job Experienced Senior WordPress Developer Remote Work Custom Theme Plugins and API work appeared first on WPhired,2023-06-04,NaN,2023-06-04 11:11:38.031277
107459,Seeking Website Development Wizard WordPress  Elementor,https://www.wphired.com/wordpress-job/the-harmony-group-remote-americas-or-europe-full-time-seeking-website-development-wizard-wordpress-elementor/,We are a small growing social impact organization embarking on a big mission to spread more love kindness and harmony in the world Our projects have the potential to positively impact the lives of millions across the globe and focus on supporting people animals and the environment through engaging content unique products grassroots movements and This WordPress job Seeking Website Development Wizard WordPress  Elementor appeared first on WPhired,2023-06-04,NaN,2023-06-04 11:11:38.031331
379034,Developer  WooCommerce  WordPress,https://www.wphired.com/wordpress-job/e-commerce-firearms-retailer-full-time-developer-woocommerce-wordpress-2/,Developer  WooCommerce  WordPress Our company is an ecommerce retailer of firearms parts and accessories based in Minnesota USA We have an immediate opening for an experienced WooCommerce  WordPress Developer This is a fulltime longterm position Benefits of this position include Exciting challenging work with a fun friendly and talented team Ability to This WordPress job Developer  WooCommerce  WordPress appeared first on WPhired,2023-06-04,NaN,2023-06-04 11:11:38.031385
115351,Remote Product Engineer WordPressWooCommerce,https://www.wphired.com/wordpress-job/saucal-remote-full-time-remote-product-engineer-wordpress-woocommerce-2/,Are you an awesome developer with proficiency in English Do you know your way around WordPress 38 WooCommerce Do you love building software that solves actual problems for real people Does working with a fun globalized team sound awesome to you We are looking for a Product Engineer to join our fully remote international team at Saucal Apply This WordPress job Remote Product Engineer WordPressWooCommerce appeared first on WPhired,2023-06-04,NaN,2023-06-04 11:11:38.031438
70061,Punchbowl Senior DevOps  SysOps Developer,https://weworkremotely.com/remote-jobs/punchbowl-senior-devops-sysops-developer-1,  Headquarters Framingham MA URL httpswwwpunchbowlcom  Punchbowl is looking for a Senior DevOps  SysOps Engineer to join our growing team As a Senior DevOps  SysOps Engineer you will lead the ops team to manage and improve the AWS web infrastructure used by Punchbowlcom You will be responsible for ensuring site reliability monitoring and enhancing the observability of key systems security reliable deployment of services disaster recovery planning and CI Additionally you will have the opportunity to work closely with the development team to improve our processes and our Ruby on Rails applications and servicesOur team values uptime stability scalability and reliability  and as a key member of our team you will have the opportunity to learn and apply new technologies to meet these needs as we growYou are An expert of Linux systems administration covering security maintenance backups disaster recovery storage management monitoring etc Ubuntu Experienced with AWS infrastructure management experience EC2 VPC S3 ELB CloudFront Route53 RDS ElastiCache An expert in command line and bash scripting skills Experienced with database administration MySQL MongoDB Knowledgeable in infrastructure configuration management tools Terraform Chef Experienced in how to use and maintain monitoring logging amp observability tools ELK stack Grafana Prometheus Nagios Knowledgeable of systems and networking DNS SSL SMTP SSH VPN Wellversed in web infrastructure management HAProxy NGINX understanding of HTTP Familiar with Docker containers CICD automation Comfortable with AWS Lambda Fargate ECS DynamoDB Aurora CloudWatch EKS Experience with the Nodejs ecosystem You will Prioritize and resolve live issues appropriately Manage plan and execute system and software updates and upgrades when needed Manage application deployments in coordination with the development team Maintain and improve our monitoring systems to preempt issues that may affect our live environments Investigate and implement system improvements Maintain and improve system documentation and runbooks Plan and implement disaster recovery and backup plans on AWS About PunchbowlDo you want to work in a growing company that invests in its employees more than the average company Punchbowl is the company behind the criticallyacclaimed technology platform for celebrations holidays and meaningful life memories The Company runs its platform on Punchbowlcom Mementocom and bestinclass iOS and Android apps We provide a fun casual and innovative environment where hard work is recognized and rewardedSome Punchbowl Perks 100 healthcare coverage Flexibility to work from wherever you will be most effective A collaborative startup environment where youll learn a lot get your hands dirty and see your work directly impact our customers Fantastic smart coworkers who are passionate about what they do Virtual team coffee chats Friday team trivia challenges and anything else we can think of to have fun as a team PLEASE NOTE Our team is primarily based in Framingham MA and London ON We will consider applicants who reside anywhere in the United States or Canada who are willing to work East Coast Hours roughly 9am530pm EST To apply httpsweworkremotelycomremotejobspunchbowlseniordevopssysopsdeveloper1,2023-06-04,NaN,2023-06-04 11:11:38.032019
78677,Amazowl Amazon Ecommerce Client Account Manager,https://weworkremotely.com/remote-jobs/amazowl-amazon-ecommerce-client-account-manager,  Headquarters Dublin Ireland URL httpswwwamazowlcom   Amazowl is a fullyremote global Amazon Marketing AgencyWere seeking an Amazon Ecommerce Client Account Manager for a fulltime contract roleJob RoleYou will manage a portfolio of Client Accounts and drive their performance and results on Amazons global marketplacesRequirements  Solid understanding of Amazon PPC a must Solid understanding of Amazon Content management Very comfortable conducting regular client progress update calls  Attention to detail is crucial Reporting analysis amp generation Ability to manage many accounts across very different client verticals  100 Fluent spoken amp written English is a must   Job Benefits   Fullyremote company Extremely flexible working hours Leadership roles available  HOW TO APPLYIMPORTANT Please include a summary of your Amazon client account management experience   To apply httpsweworkremotelycomremotejobsamazowlamazonecommerceclientaccountmanager,2023-06-04,NaN,2023-06-04 11:11:38.032086
128454,Salesmsg Customer Success Manager,https://weworkremotely.com/remote-jobs/salesmsg-customer-success-manager,  Headquarters Delray Beach FL URL httpswwwSalesMessagecom  At Salesmsg we believe that having conversations is good for business And the easiest fastest and most effective way to create conversations is with SMS text messaging Salesmsg is the leading conversational messaging platform for sales marketing and support teams Ranked 27th on Inc 5000 Fastest Growing Companies in America in the Southeast and the 1 SMS App on HubSpot Salesmsg is a fastgrowing SaaS platform that helps thousands of businesses to attract engage convert and care for their customers over SMS text messaging We have big goals for our platform to become   The leading allinone global messaging platform for sales marketing and support We are well on our way however to get there we need your help This is an amazing opportunity to join a fast growing startup get experience in many facets of the business and build your career     THE ROLE   We are seeking a fun and dynamic individual to join our growing team as a Customer Success Manager CSM at Salesmsg As a CSM you will play a crucial role in being the face of Salesmsg to our customers You will be the primary relationship owner advisor and resource for our customers guiding them on how to best utilize Salesmsg to achieve their goals From demonstrating the softwares functionality to creating engaging Loom video demonstrations on integration and addressing billing issues you will have the autonomy to support our customers from anywhere   RESPONSIBILITIES   1 Customer Relationship Management Build strong relationships with key stakeholders within customer organizations including executives managers and endusers Act as the primary point of contact for customer inquiries issues and escalations ensuring timely and effective resolution Conduct regular checkins and business reviews with customers to assess their satisfaction address concerns and identify opportunities for growth 2 Customer Onboarding and Adoption Collaborate with the sales and implementation teams to ensure a smooth onboarding process for new customers providing guidance and support to drive successful product adoption Develop and deliver training programs webinars and resources to educate customers on product features and best practices enabling them to maximize the value of our SaaS platform Proactively monitor customer usage and engagement identifying potential roadblocks or areas for improvement and developing strategies to drive increased adoption and product utilization 3 Customer Success Planning Collaborate with customers to develop and maintain customer success plans outlining their goals key performance indicators KPIs and strategies for achieving desired outcomes Conduct regular business reviews with customers to track progress against success plans identify opportunities for improvement and recommend additional products or features that align with their evolving needs 4 Renewals and Upsells Drive customer retention and expansion by proactively identifying upsell and crosssell opportunities based on customer needs and usage patternsWork closely with the sales team to renew customer contracts negotiate pricing and ensure a seamless transition between renewals Collaborate with the product management team to gather customer feedback and insights helping to shape the product roadmap and prioritize new features and enhancements 5 Customer Advocacy Serve as the voice of the customer within the organization providing feedback and insights to inform product development marketing strategies and customer support processes Act as a customer advocate ensuring their needs are understood and represented across all levels of the organization Identify and promote customer success stories and case studies to showcase the value and impact of our SaaS platform     SKILLS   Heres a taste of some of the things we require for you to be successful in this role   EXCELLENT written and verbal communication Resourceful and can figure things out Quick learner Selfmotivated Experience using similar tools like Intercom and HubSpot Ability to work independently while managing multiple projects simultaneously Providing amazing demos Able to understand a prospects business and problems they need to solve Curious with a growth mindset     OUR CORE VALUES   We Figure It OutWere a startup Stuff will break and things will not work as you want them to You will hit barriers and blocks keeping you from getting done what you said youd do You are the type of person that come hell or high water will figure it out This is fun for you Seek Continuous ImprovementWe pursue GREATNESS Theres a wealth of knowledge in books articles videos courses training events and everywhere you look Just Google it If you cant figure it out yourself trust me someone else already has for you Were resourceful and go deep to learn the best strategies Keep it Real amp ConversationalSeeing things for how they truly are gives us power In fact we have be real in order to survive and thrive We have to speak truthfully and honestly because if we dont things go unsaid animosity stirs and resentment takes over Its debilitating for high performance teams to win Speak truthfully and keep it real Call it like it is Provide solutions not problems People First MindsetAs we seek to constantly improve we realize that the best answers to many of the opportunities to grow products to create and partnerships to solidify come from our customers Helping the customer achieve success is our ultimate goal and through that we find new ways to make our product and team better Be Like Water FlexibleThe road is never straight and there will be twists and turns and bumps and stops We all need to row in the same direction to work together and get things done Dont make it harder than it has to be If it takes a few minutes hook a brother up Dont battle We win together not apartOkay with that out of the way lets get into what this role will look like for you    HOW WE WORK   Were a Remote First company with a global team of developers designers success sales and marketing members from around the world Our team is spread across the USA Europe and Asia Florida Colorado Wisconsin Texas Utah California Bosnia Herzegovina and Belarus We love planning amp executing So each year we get together for a retreat to work backwards to create our Annual Aim Quarterly Rocks Monthly Outcomes Weekly Goals and Daily Tasks Its not perfect but its good enough for now You can help improve this too Work hard and play hard Life and work doesnt have to be so hard The environment we created is fun relaxed yet backed up by results  EMPLOYEE BENEFITS    Remote work Work from anywhere  Team trips We book at least one allexpensespaid team trip per year  Unlimited paidtime off Need time off just let us know  Wellness perks Classpass access to 41500 studios worldwide yoga cycling Pilates Barre running strength training dance sports videos and more  Books and Courses A monthly budget of 100 to spend on books Plus access to over 10 courses already across marketing content creation SEO and more  Focused time blocks We discourage meetings before noon so employees can have undistracted time to work  Two week Sprints Two weeks of sprinting on focused work  Bonus structure Potential bonuses based on performance  250 Charity Donation We will donate to any charity of their choice  BiWeekly Paychecks Get paid ontime every other Friday  Swag TShirts stickers and Salesmsg gear to kit you out  Medical Dental and Vision Insurance Personal health dental and vision 50 covered after 30 days  Teledoc Virtual Health Speak directly with a doctor anytime from anywhere  TalkSpace Online Mental Health Therapy Weve got you covered for when you need help  Incredible Growth and Promotion Opportunities Ground floor opportunity to make your mark  Still here Good So there you have it Are you a match Do you want a REAL challenge Then we encourage you to apply for this role at Salesmsg  To apply httpsweworkremotelycomremotejobssalesmsgcustomersuccessmanager,2023-06-04,NaN,2023-06-04 11:11:38.032155
