title,link,description,pubdate,location,timestamp
"Orbis Education: Manager, Multimedia and Front-End Developer",https://weworkremotely.com/remote-jobs/orbis-education-manager-multimedia-and-front-end-developer,Time zones EST UTC 5 CST UTC 6Transforming Online EducationAt Orbis Education we believe an organization is not defined by its mission but instead defined by the people who execute the mission We pride ourselves on finding unique genuine individuals who have a passion for education and thrive on creating a culture of excellence If you are looking for a dynamic career in helping people achieve their dreams of becoming healthcare professionals then we want you to applyAre you a leader that is passionate about multimedia and front end development The Multimedia and Front End Developer Manager responsible for developing interactive instructional media and manages Front End Development Staff This is a Hybrid RemoteIn Office positionPlease provide source code examples and links to recent production work when submitting your applicationWhat you will doManage assigned Frontend Development staffEnsure staff completes proper documentation and trackingDevelops technical plan and framework for creation conversion maintenance and updates of learning objectsProvide recommendations for significant technical decisions and insight into the software development processDrives initiatives to improve the development process and the team policiesDevelop a Variety of Interactive Learning Objects for Online Training and VirtualMerged Reality SimulationsMonitor and Enhance the Quality of Our Interactive Learning ObjectsDocument projects technology platform processes and proceduresProvide training as needed for products services and technology platformsWhat you will haveBachelors degree or any combination of equivalent certifications experience andor education in Computer Science Software Development or a related field5 years of work experience in a related web development position5 years of JavaScript Angular React HTML5  CSS development2 years leading a development teamsExperience and aptitude for developing webbased training using HTML5 CSS3 JavaScript andor other appropriate programming languages and toolsStrong experience developing programming and supporting content for learning management systemsAbility to implement 3rd party APIs application programming interface for LMS Learning Management Systems referencing LMS programming manualsExperience with implementing styling and interacting with SVGs in the browser DOMExperience with Adobe Photoshop and IllustratorExperience with C and Unity development would be beneficialExperience with ColdFusion and SQL development would be beneficialWhat well offer in returnA career where your work genuinely makes a differenceA stable income with a good salaryExtensive training with team and management supportStructured professional development plans and opportunitiesOutstanding benefits and work perksCollaborative and supportive team environment and more,2023-06-21,USA,2023-06-21 12:56:06.012817
Rocket Conversions: Ad Creative Project Manager,https://weworkremotely.com/remote-jobs/rocket-conversions-ad-creative-project-manager,Hey Creative People Were Rocket Conversions a digital advertising growth team  We help grow businesses through digital advertising and a big part of that is through worldclass ad creativesWere seeking an expertlevel ad creative project manager with a strong work ethic to board this rocketship manage our ad creative system and come on a journey of personal  professional growth with usIf this seems like something youd like to explore further or chat with us about submit your details in the form below and well get back to you within 48 hours if it looks like wed be a good fit for each other  Thank You ,2023-06-21,Anywhere,2023-06-21 12:56:07.102893
Magnolia International Ltd.: Engineering Manager SRE,https://weworkremotely.com/remote-jobs/magnolia-international-ltd-engineering-manager-sre,Are you passionate about coaching and mentoring engineers Do you come to work to inspire others to be at their best Do you flourish in an outcomefocused environment Then Magnolia is the place you are looking forMagnolia is looking for an experienced Engineering Manager to lead the Site Reliability Engineering team You will work in globally distributed teams with engineers based in Europe the US and VietnamWhat will you doUse your excellent collaboration and communication skills to work closely with our PM team and technical experts across the departments and collaborate with other teams on crossdepartment initiativesEmpower  motivate your team with a humble servant leadership approachMentor  Coach engineersMotivate inspire  drive innovationCultivate a customercentric approach with outcomedriven and discoveryfocused development over outputForm close working relationships with engineers and other stakeholders and understand their needs and technical hurdlesShape platform and infrastructure services together with the teamsManage the development backlog and work with the teambuilding solutions on a daily basisCreate and foster understanding and collaboration between all internal stakeholders toward stability performance scalability and sustainabilityEvaluate and contribute to the evolution of processes within the team department and companyAid the improvement of product quality security and performanceUse your technical experience to drive technical projects and provide leadership and insights on architecture in a fastpaced environmentWhat do you bring inExtensive expertise in site reliability engineering infrastructure and architecture of largescale platformsOperational experience monitoring metrics and analyticsExperience working with public cloud providers such as AWSA clear understanding of cloudnative SaaS and PaaS patternsKnowledge of the softwaresystems development lifecycle CICDCDKnowledge of some programming languages like Python or Go experience with Java is a plus since our tech stack is mainly based on itExcellent written and verbal communication skills in EnglishDemonstrated progressive experience in a leadership role with current technical expertiseSo who we areBright fun and openminded colleagues spread across the globeLateral and vertical growth opportunitiesFlexibility flexibility flexibilityAside from work we are parents gamers bookworms athletes adrenalinejunkies philosophers and so much moreWe are for you if you like totake charge Everyone at Magnolia is in the drivers seat and we set the direction according to what our customers colleagues and culture need No matter the roadblocks you see ahead you take charge in reshaping the destinationconnect You never drive alone Building meaningful connections means creating experiences together that form a foundation of trust so next time theres a bump in the road you know someone else has your backbe you Choose your own ways and means We thrive on making every perspective count so that you feel safe enough to follow your purpose and at the same time pursue one common goal Our way of growing is to mutually question ourselves and othersAre you interested in becoming a part of Magnolia Then send your resume We are looking forward to hearing from you,2023-06-21,Anywhere,2023-06-21 12:56:07.936272
Kisi: Product Designer,https://weworkremotely.com/remote-jobs/kisi-product-designer,Time zones GMT UTC 0 CET UTC 1 EET UTC 2 MSK UTC 3 CEST UTC 2 BST UTC 1 CVT UTC 1 WAT UTC 1 SAST UTC 2This is a remote role open in EMEAWho we areWe are Kisi a physical security technology company that accelerates a world where the right people can share physical resources at any time Founded in 2012 Kisi operates from a headquarter in Brooklyn USA an office in Stockholm Sweden and a remote team across the globeWhat we doWe bring simple and secure physical security to people and organizations anywhere Our awardwinning hardware and compliancecertified software form the core of our physical security platform that helps businesses around the world connect and control their spaces through the cloud With our seamless access experience and realtime data and analytics we help make spaces available to the right people at any time But dont just take our word for it explore our awardwinning Reader Pro which recently won the coveted GOOD DESIGN awardas well as the prestigious iF Design Award Curious about how Kisi works Check out this short product demoHow and why we do itAt Kisi you will have the freedom to do your work in the way you work best Theres a flat hierarchy work alongside our cofounders Carl Max and Bernie a strong sense of ownership and the freedom to get creative We also try to limit meetings as much as possible so you can have dedicated focus time Our mission is clear ensure ease of facility access and remote space management providing access systems to create a secure future where spaces are connected and accessible without boundariesYour roleWe are looking for a talented individual to join our team and shape the user experience for our mobile and web apps used globally by hundreds of thousands of admins and end users Your creativity and analytical skills will be utilized to deliver bestinclass experiences UX and UI that are seamless intuitive efficient and exciting Your responsibilitiesResponsibilities include owning the user experience for our mobile and web applications conducting competitive and user research gathering feedback and working closely with our product managers UI designer and developers to implement your ideas You are expected to contribute to design work UI as well so a few years of experience with working with tools like Figma to build user interfaces and other visual deliverables is requiredWe strive to move fast and want everyone to make an impact as early as possible In your first 30 days you will develop a deep understanding of your context and in your first 90 days you will work with the product management team to identify three areas for improvement and present tangible results Your qualificationsYou share our values forward human trusted and responsibleYou have worked indepth with user experience and relevant research before as part of an agency or a product companyYou are highly proficient with graphical design tools like Figma to craft interfaces and other visual deliverablesYou have a passion for technology Our products are technical in natureWhat you can expectImpact Its all about making a positive impact on peoples everyday lives At Kisi you are expected to make meaningful contributions to shape the future of physical securityExcellence We strive for excellence and bestinclass experiences in everything we do We are innovative and obsessed with the details that matterCulture Our culture is not a written manifest but the result of all of us We place great emphasis on building a company that is open welcoming challenging and funOwnership We dont believe in micromanagement but we do believe in setting and getting goals At Kisi you will own goals and have freedom under responsibilityDiversity We are American Argentinian Brazilian Danish English Ethiopian German Indian Nigerian Swedish and moreLearn more about who we are and our ValuesYour benefitsTeam offsites The Kisi Krew meets up from time to time in person in new exciting locationsEquipment You will be set up with all the necessary equipment to do your job to the best of your abilityVacation days Sweden minimum 25 days PTO USA and Remote minimum 20 days PTOHealthcare and pension USA health coverage 401k Sweden health coverage life insurance pension plan Remote build your own packageGrow with us We are here to support you in your growth whether you want to become a manager learn a new skill or move into a new roleReferral program You will get 2500 for each successful hire we make from your referralsWhats not to like Send in your application free up your calendar and lets talkYour process with usApplication  CV screening  Intro call lets get to know each other  Recruitment task  Technical Interview  Culture Interview  Offer  Background check,2023-06-21,Europe,2023-06-21 12:56:09.275625
ttt246 llc: Lead Android or/and Iphone Engineer,https://weworkremotely.com/remote-jobs/ttt246-llc-lead-android-or-and-iphone-engineer,Stealth startup looking for a lead engineer We are hiring for both Android javakotlin and IOS swift roles Candidate should be comfortable writing English documentation clear legible tests and issues,2023-06-21,Anywhere,2023-06-21 12:56:11.176539
Close: Senior/Staff Software Engineer - Backend/Python - USA (100% Remote),https://weworkremotely.com/remote-jobs/close-senior-staff-software-engineer-backend-python-usa-100-remote,Time zones EST UTC 5 CST UTC 6 MST UTC 7 PST UTC 8 AKST UTC 9 HST UTC 10We are looking for USbased Senior and Staff level engineers to join our team Base salary range is 140000 to 200000 These are fully remote positions Read on to learn moreAbout UsAt Close were building the sales communication platform of the future With our roots as the very first sales CRM to include builtin calling were leading the industry toward eliminating manual processes and helping companies to close more deals faster Since our founding in 2013 weve grown to become a profitable 100 globally distributed team of 70 highperforming happy people that are dedicated to building a product our customers loveOur backend tech stack currently consists primarily of Python Flask web apps with our TaskTiger scheduler handling many of the backend asynchronous task processing chores Our data stores include MongoDB PostgreSQL Elasticsearch and Redis The underlying infrastructure runs on AWS using a combination of managed services like EKS MSK RDS and ElasticCache and nonmanaged services running on EC2 instances All of our compute runs through CICD pipelines that build Docker images run automated tests and deploy to our Kubernetes clusters Our backend primarily serves a welldocumented public API that our frontend JavaScript app consumes Our infrastructure is heavily automated using Terraform Ansible and other AWS toolsWe open sourcing our code and ideas on our GitHub and onThe Making of Close our behindthescenes Product  Engineering blog Check out our projects like SocketShark TaskTiger LimitLion and ciso8601About YouWere looking for high achieving fulltime Software Engineers to join our engineering team Someone who has interest and a good understanding in web technologies and wants to help design implement launch and scale major systems and userfacing featuresYoure comfortable working in a fastpaced environment with a small and talented team where youre supported in your efforts to grow professionally Youre able to manage your time well communicate effectively and collaborate in a fully distributed teamRequirementsSeniorStaff level candidates should have 5 years experience building modern backend systems Midlevel candidates should have 3 years of similar experience and be eager to level up with the right opportunityPython experience is preferred but experience in other languages is acceptable if you have a desire to work with PythonYou have handson production experience working with MongoDB PostgreSQL Elasticsearch or similar data stores You have experience designing scaling debugging and optimizing systems to make them fast and reliable You have participated in code reviews and provided overall code quality suggestions to help maintain the structure and quality of the codebase You care about the craftsmanship of the code and systems you produceLocated in the USA Not in the US Check out this job post for our nonUS BE positionBonus point if you haveContributed open source code related to our tech stackLed small project teams building and launching featuresBuilt B2B SaaS productsWorked with complex architectures that support multiple APIs eg REST GQL WebSockets as well as async task and event processing frameworksCome help us with projects likeConceiving designing building and launching new userfacing featuresImproving the performance and scalability of our GraphQL andREST APIImproving how we sync millions of sales emails and calendar events each monthWorking with Twilios API WebSockets and WebRTC to improve our calling featuresBuilding userfacing analytics features that provide actionable insights based on sales activity dataImproving our Elastic searchbacked powerful search featuresImproving our internal messaging infrastructure using streaming technologies like Kafka and Redis Building new and enhancing existing integrations with other SaaS platforms like Googles G Suite Zapier and Web Conferencing providersWhy work with usCulture video 100 remote company we believe in trust and autonomyChoose between working 5 dayswk standard fulltime or 4 dayswk  80 payAnnual team retreats Quarterly virtual summits5 weeks PTO  Winter Holiday Break2 additional PTO days every year with the company1 month paid sabbatical every 5 yearsPaid parental leaveMedical Dental Vision with HSA option US residents401k matching at 6 US residentsDependent care FSA US residentsContributor to Stripes climate initiative  Our story and team Our ValuesBuild a house you want to live in  Examine longterm thinking and actionNo BS  Practice transparency and honesty especially when its hardInvest in each other  Build successful relationships with your coworkers and customers Discipline equals freedom  Keep your word to yourself and othersStrive for greatness  Constantly challenge yourself and others How We Work TogetherProductivity Quality  Impact We dont track hours We trust youre an adult and know best how to prioritize meet your goals and contribute at a high level Asynchronous communication  collaboration We have team members all over the world We dont expect anyone to work untraditional hours that means our default is async Most teams have 25 hours of internal meetings weekly Appreciation for Deep Work During your normal work day not after a day of meetings Autonomy  Freedom Create a work environment that is sustainable for you We place a high amount of trust and responsibility with our team members from the start At Close everyone has a voice We encourage transparency and practice a mature approach to the workplace In general we dont have strict policies we have guidelines WorkLife harmony is an important part of our business  we believe you bring your best to work when you practice selfcare whatever that looks like for you We come from 20 countries located in 5 of the 7 continents Were a collection of talented humans rich in diverse backgrounds lifestyles and cultures Every year we meet up somewhere around the world to spend time with one another These gatherings are an opportunity to strengthen the relationships within our global communityOur team is growing in more ways than one  in the last few years weve launched 24 babies and counting Unanimously our favorite and most impactful value is Build a house you want to live in We strive to make decisions that are authentic for our people and help our customers become more successful Our application process was designed to promote equitable and unbiased hiring practices We ask a small series of questions that are similar to what would be asked in the first interview This helps us learn more about you right from the start so please be sure to answer each question thoughtfully Each application will receive two screens by two different reviewers Regardless of fit you will hear back from us letting you know if well be moving forward,2023-06-21,USA,2023-06-21 12:56:13.382070
Remotasks: AI Training for Writers,https://weworkremotely.com/remote-jobs/remotasks-ai-training-for-writers,Time zones EST UTC 5 CST UTC 6 MST UTC 7 PST UTC 8 AKST UTC 9 HST UTC 10 AST UTC 4 NST UTC 330Are you interested in helping to train AI models to become better writersHow it worksWe have several open projects where we are looking for talented writers to help train generative artificial intelligence models to become better writersYou can work on all of our projects remotely Hours are flexible so you can work whenever is best for youYour earnings from ongoing projects are sent out weeklyAll you have to do is apply to this opportunity and we will reach out to you with next steps if its a good mutual fitYou Will Work on various writing projects to train generative AI modelsSome examples of projects you might work on Rank a series of responses that were produced by an AI modelBased on a given topic write a short story about that topicAssess whether a piece of text produced by an AI model is factually accurate or notPreferred Qualifications These are not musthave qualifications You should apply if you meet any of these or anything similar you think makes you a good fitEnrollment or completion of an undergraduate program in a humanities field or field related to writingEnrollment or completion in a graduate program related to creative writingExperience writing professionally copywriter journalist technical writer editor etcEarnings  DurationEarnings Variable earnings are set on a pertask basis with equivalent hourly rates ranging from approximately 15hr to 25hrLocation Remote must be authorized to work in your region Available regions listed belowUS States Alabama Alaska Arizona Arkansas Colorado Delaware District of Columbia Florida Georgia Idaho Indiana Iowa Kansas Kentucky Louisiana Michigan Minnesota Mississippi Missouri Montana Nebraska Nevada New Mexico North Carolina North Dakota Ohio Oklahoma Pennsylvania Rhode Island South Carolina South Dakota Tennessee Texas Utah Vermont Virginia West Virginia WyomingCountries Mexico India South Africa Poland Argentina BrazilDuration Variable depending on project length flexible hours This opportunity involves contracting for a Scale affiliate Smart Ecosystem Inc,2023-06-21,North America,2023-06-21 12:56:14.417998
Fearless: Technical Lead,https://weworkremotely.com/remote-jobs/fearless-technical-lead,Time zones EST UTC 5 CST UTC 6 MST UTC 7 PST UTC 8 AKST UTC 9 HST UTC 10Fearless is looking for an Engineering Technical Lead to add to our diverse team of 250 employees and counting What youll be doingWere looking to change the world by building software with a soul and we want your helpThe Engineering Technical Leader coordinates the technical aspects of all the development architectural operational security and testing activities for a team They are responsible for bridging the products broader goals with technical implementation The Engineering Technical Leader also defines implements and inspires adherence to the technical direction processes and standards for the teamWe need your Engineering Leadership skills What other skills will help you succeed at Fearless Glad you asked Were excited about candidates who can accomplish the followingResponsibilities and Contributions Organizational and Leadership Role Mentors Engineers in building software development infrastructure data and testing skillsReviews other Engineers work and code for effectiveness and alignment to team technical standardsGrows the technical understanding of the stakeholders in and around the teamGrows community eminence andor strategy of practice areaSets the teams technical directionTakes initiative for their own growth through personal leadershipFunctional Role Sets the direction for development operations testing security and maintenance of software solutionsDefines implementation strategy that creates robust scalable welldesigned software built for longterm maintainabilityDesigns technology solutions from a deep understanding and analysis of the business needsLeads the team in making decisions about technology and infrastructureNavigates the regulatory landscape and create solutions and plans that address key risks and controlsCollaborates with Designers Product Managers and Engineers to plan and build new features efficiently that align with the product visionAligns team members customers and external stakeholders on technical information plans and roadmapsBuilds strategic relationships with peers leaders customers users and stakeholdersOrchestrates all phases of the development lifecycle from task creation to production deployment of new codeDefines and inspires adherence to code and process standardsSupports the Agile process and helps customers understand AgileEssential Skills Experience or Competencies MustHave SkillsDeeply experienced in at least one engineering domain software site reliability data testing etc with a foundational knowledge in the othersUnderstanding of application architecture system architecture and enterprise integration patternsExperience leading teams of Software Engineers Site Reliability Engineers Test Engineers and Data EngineersExperience with the entire development process from conception to production operationsDemonstrated effectiveness in creating harmony among all elements of software creationAbility to discuss abstract software development concepts like singleresponsibility cohesion data immutability and other paradigm appropriate design patternsDeep understanding of DevOps principles and experience integrating them into team processesAbility to inspire Engineers and build cohesion on a teamAbility to understand and respond to customer needs and collaborate as part of a crossfunctional teamProficient in at least one programming language like Nodejs Python Go Java 8 Ruby BashProficient with building applications in containerized development environmentsAbility to operate and manage work strategically reason and build relationships and influence othersIcingontheCake Skills BSMSMEng in Computer Science Information Systems Information Technology Mathematics Electrical Engineering Computer Engineering or similar technologyrelated degreeExperience with designthinking and humancentered designUnderstanding of Enterprise Integration PatternsExperience working with government or large industry clientsHolds a current AWS Certified Developer Associate Solutions Architecture Associate or Solutions Architect Professional or similar certification in another cloud platformHolds a current CISSP Security or other information security certificationHolds a current Certified Scrum Master certification What else you should knowOur people make us who we are We believe that every member of the Fearless team has something to share and we value the unique viewpoint youll bring to our community But we value your community too so we offer fulfilling work that stays in balance with the rest of life Because everyone has different needs desires and goals our benefits offer the choices and flexibility that our team members need to live well and succeed Here are a few highlights of our benefits packageFlexible scheduleFamilyfriendly workplace14 days of PTO allowance not accrued so you get it up front PTO  875 days sick leave  11 federal holidays  your birthday off100 coverage of the employeeonly premium for HSA HMO or PPO plan and Employee Wellness PlanTech educationtraining and snack allowancesFree parking in downtown Baltimore  public transit coverageSafe Harbor 401k plan with employer contributions and immediate vestingOur Compensation System is designed to reward remarkable work grow your impact and support the whole you over the course of your careerWe believe in paying people fairly so weve established a compensation model aimed to ensure everyone at Fearless  regardless of race ethnicity gender sexual orientation disability religion age nationality or negotiation skills  is given equal pay for equal workOur approach to compensation is intended to ensure our total package serves all of your needs and includes base pay medical and other benefits performance rewards 401k matching plus a few perks tech and wellness reimbursement programsOur salary ranges are determined based on role level and location and provide team members salary growth within a salary grade over time Team members automatically progress within a salary range through annual increases given to reward service at Fearless or merit increases given to reward and individuals demonstrated performance and growth within the position Fearless team members are also eligible for discretionary bonuses based on company performanceSo whats nextOver the years weve honed a 3step interview process that helps ensure that every employee we hire is the right fit for us and that were the right fit for them If we think youre a good fit well get in touch and start scheduling your interviewsCulture Add Interview  Were a peoplefirst company so we always start off by getting to know more about you how you work what your career goals are and what youre passionate about This is your opportunity to ask questions and get a feel for Fearless so dont be shyTechnical Interview  This is where we get into the nittygritty of the project During the Technical Interview youll be interviewed by fellow technical team members andor the teams Project Lead to make sure your skills align with the project requirementsBusiness Interview  At this point youve made it to the final frontier The Business Interview is when youll meet with Fearless leadership to dot the is cross the ts and determine whether or not well be moving forward with the hiring process,2023-06-21,USA,2023-06-21 12:56:15.131096
Ziprent: Relations Manager (Property Management),https://weworkremotely.com/remote-jobs/ziprent-relations-manager-property-management,Job Title Remote Relations ManagerType Contract HourlyLocation Remote Applicants are required to live in Philippines or PakistanReports to Department ManagerStarting Pay Starting at 61550 per hour depending on location and experienceAbout UsAre you passionate about customer service and interested in the real estate industry Ziprent a fully remote property management company is expanding into new markets and were looking for talented Remote Relations Managers to join our teamAs a Remote Relations Manager youll work with our team of fun and supportive individuals to provide excellent customer service to our tenants and landlords Youll play an essential role in our daily operations including resolving tenant issues communicating with landlords and coordinating property repairsWe offer a starting pay of 61550 per hour depending on location and experienceOur ideal candidate has excellent communication skills the ability to work independently and prioritize tasks and experience in a fastpaced metricsdriven environment If youre techsavvy fluent in Spanish and English and have a RE Salesperson License or experience with real estate and property management thats even betterIf youre ready to join a dynamic team and be part of a growing company we want to hear from you Apply today and help us make a difference in the world of property managementAbout the RoleThis is a remote fulltime property management position The role involves handling a high daily volume of emails and calls so feeling comfortable communicating through emails and phone calls is essential Although we are fully remote our team is fun and supportive and we are constantly working to improve our processes Candidates must reside in one of the following statescountry AZ NM TX GA FL NV WA OR Philippines or PakistanEssential Job FunctionsWorking with current tenants to resolve any issues that come up during their tenancyCommunicating with landlords as to the status of their propertyiesFielding questions via email phone and text for our active listingsAssisting with new owner onboardingCoordinating property repairsDescribing our process to interested owner leadsScheduling photographersWriting new listing copyMeeting all key performance indicators KPIsOther duties as assignedRequired Skills and QualificationsAbility to work independently and prioritize tasksFluent in English written and verbalExperience in a fastpaced metricsdriven environmentProven track record of great customer service experience bonus points for techstartup or real estate customer servicesupportExcellent verbal and written communication skills  able to explain complex issues in simple terms and adapt your tone for different usersTechsavvy ability to troubleshoot software understanding and experience using VOIP excellent information literacyA quiet place to work from with good internetPreferred QualificationsRE Salesperson LicensePrevious experience in a highvolume sales CSR or helpdesk roleCS or CIT degreeSpanish and English SpeakingExperience with Real Estate and property managementPrevious remote work experienceExperience with Front Email Management ToolPhysical RequirementsProlonged periods sitting at a desk and working on a computerKey Performance Indicators KPIs95 call answer rateMinimum of 7 hours checked into phones during an 8hour shiftAverage of 70 email repliesshift 1400monthPosition SchedulePreference will be given to those who can accommodate the followingWednesday  Sunday 1 PM10 PM Pacific TimeOR Friday  Tuesday 1 PM10 PM Pacific TimeWe are an equal opportunity employer and welcome candidates of all backgrounds to applyNote The above job posting is in compliance with the laws and regulations of the United States of America the Philippines and Pakistan,2023-06-21,Anywhere,2023-06-21 12:56:16.898487
IVPN: Senior Infrastructure Engineer,https://weworkremotely.com/remote-jobs/ivpn-senior-infrastructure-engineer,Please note that we are only recruiting within the UTC1 to UTC3 timezonesIVPN is a mission driven company with a narrow focus on privacy within the larger VPN consumer market We have been around for 13 years and have a mature and successful operationWe are planning to overhaul our VPN infrastructure with a new server build to radically improve the transparency of our service We are looking for an experienced infrastructure engineer who is excited by the opportunity to build a secure high performance network of VPN servers from the groundup using opensource software and many layers of security technologies The position is fully remote with high level of autonomy and requires that you thrive in this type of environmentWhat you will work onYou will help research and develop a new server architecture for our VPN gateways that is open immutable diskless and secure You will be expected to design this from the ground up whilst consulting with various members of our teamWhen the build is ready for production you will be responsible for the initial provisioning of servers from procurement to building and final distribution to data centers Depending on the requirements we will hire additional staff to assist with this stage ie travel might not be requiredOnce the new infrastructure is in production it will operate in parallel with our existing one until it has proven itself and we have a clear migration path You will be expected to work together with our existing infrastructure team on this migration and will be responsible for managing and improving the infrastructure going forwardWhat can you expect We work in a fully remote setting with a high degree of independence This means maximum freedom minimum meetingsIf your ideal workplace offers regular meetups and busy chat channels IVPN is probably not a good fit for you On the other hand if you value autonomy and focused work you will appreciate our cultureWe offer 25 days of vacation per year the hardware of your choice to do your job plus ample budget for your research projectsHow we stand out from the crowd of VPN providersEarly adopters of the latest protocols and technologies like WireGuard to improve our serviceStrict ethical stances around data collection and marketing practices  principles over profitsClear commitment to regular audits and transparencyCalling out bad practices in the VPN industry and shunning false promisesRecommended by experts whose voice we truly value  those not motivated by affiliate payoutsExperience requiredStrong understanding and interest in InfoSec specifically with regards to cryptographic controls used on servers eg Public key crypto reproduceable builds TPM5 years experience managing Linux servers5 years experience with Python Go or other scripting languageNice to havesExperience with PXE bootExperience with firmware development,2023-06-21,Anywhere,2023-06-21 12:56:17.329023
New Law Business Model: Marketing Automation SaaS + Services Line of Business Owner,https://weworkremotely.com/remote-jobs/new-law-business-model-marketing-automation-saas-services-line-of-business-owner,If you would thrive running and scaling a line of business that makes it possible for your multiyear subscription customers to build and grow a techenabled business they love and can run with ease you might be a great fit as our Marketing Automation and Practice Management Business Unit Manager SaaS Stack Product OwnerUsing a collection of offtheshelf technologies eg inbound digital marketing automation practicebusiness management scheduling software etc configured in a way that has continuously proven successful for our niche market customers memberssubscribers you would provide them with all the tools they need to efficiently manage their sales marketing and service delivery You would also manage the delivery of marketing assets created by internal and external agencyvendor teams for our members to use with that SaaS suite to grow their firmsLeveraging your expertise in inbound digital marketing and business process automation technology operations and efficiency you would lead an established fantastic team that has technical expertise in system configuration and account management as well as existing SOPs and playbooks manage and expand this 1Myear BPO business units PL and drive efficiency customer success and program enhancements through process and technology especially as the technology landscape continues to evolve,2023-06-21,Anywhere,2023-06-21 12:56:18.522185
Sticker Mule: Software Engineer (Backend),https://weworkremotely.com/remote-jobs/sticker-mule-software-engineer-backend,About Sticker MuleSticker Mule is the Internets most kick ass brand We are privatelyowned profitable and powered by a globally distributed team that enjoys building happy customer experience at the highest technical standards Our software team operates from 17 countries and were always looking for more exceptional engineersSee more about our teams hereWe offerRemote work with flexible schedulesA privately owned lowstress cultureA fun no bullshit work environmentWe like you to knowDockerRubyRailsTypeScriptNodeJSGraphQLPostgresRedisFamiliarity with ReactExcellent communication skills EnglishDegree in Computer Science or equivalent practical experienceChallengesImprove and expand our GraphQL APIsMigrate a large Rails code base to NodeJS servicesMaintain optimal backend performanceCompensation and benefitsSalary 135k based on experience20000 signing bonus4 weeks vacation  holidays based on your country of residence,2023-06-21,Anywhere,2023-06-21 12:56:20.419290
Proxify AB: Senior Vue.js Developer,https://weworkremotely.com/remote-jobs/proxify-ab-senior-vue-js-developer,Time zones EST UTC 5 MST UTC 7 ART UTC 3 UTC 4 UTC 430 UTC 3 UTC 2 SBT UTC 11 GMT UTC 0 CET UTC 1 EET UTC 2 MSK UTC 3 CEST UTC 2 BST UTC 1 JST UTC 9 CST UTC 8 WIB UTC 7 MMT UTC 630 BST UTC 6 NPT UTC 545 IST UTC 530 UZT UTC 5 IRDT UTC 430 GST UTC 4The RoleWe are searching for a Senior Vuejs Developer You can be a perfect candidate if you are growthoriented you take pleasure in your work and you enjoy working on new ideas to develop exciting products By joining Proxify you will get considerable opportunities to work with leading brands and amazing startups to build their next product and growth features What we are looking forYou have 3 years of experience with VuejsYou follow best practices and conventionsResponsible and able to work with minimal supervisionUpperintermediate English levelYou can communicate well with both technical and nontechnical clientsNicetohave Timezone CET  3 hoursResponsibilitiesBuild reusable code and libraries for future useEnsure the technical feasibility of UIUX designsTransform visual designs and wireframes into working productsAccurate planning of the feature deliveryCollaborate with other team members and stakeholdersWhat we offer 100 remote work Work from anywhere Flexibility The ability to change one project to another one Financial growth Competitive compensation and performancebased increases Freedom Very flexible working schedule 360degree growth Opportunities for professional development and personal growthYour benefits with ProxifyBe part of Proxify community Network with likeminded and enthusiastic individuals to make a difference Make an impact You get the opportunity to work on projects that inspire you and add value to your careerTransparency Contracts with transparency in earnings and working hoursSave your time Fast and efficient hiring process to match you with the project of your preferenceOwnership Take ownership of your work and enjoy more freedom in your careerSalary Range 3200  6080 per month,2023-06-21,Latin America,2023-06-21 12:56:21.332156
Proxify AB: Senior Golang Developer: Long-term job - 100% remote,https://weworkremotely.com/remote-jobs/proxify-ab-senior-golang-developer-long-term-job-100-remote,Time zones EST UTC 5 MST UTC 7 ART UTC 3 UTC 4 UTC 430 UTC 3 UTC 2 SBT UTC 11 GMT UTC 0 CET UTC 1 EET UTC 2 MSK UTC 3 CEST UTC 2 BST UTC 1 JST UTC 9 CST UTC 8 WIB UTC 7 MMT UTC 630 BST UTC 6 NPT UTC 545 IST UTC 530 UZT UTC 5 IRDT UTC 430 GST UTC 4The RoleWe are searching for a Senior Golang Developer You can be a perfect candidate if you are growthoriented you take pleasure in your work and you enjoy working on new ideas to develop exciting products By joining Proxify you will get considerable opportunities to work with leading brands and amazing startups to build their next product and growth features What we are looking forYou have 3 years of solid development experience with GolangYou follow best practices and conventionsResponsible and able to work with minimal supervisionUpperintermediate English levelYou can communicate well with both technical and nontechnical clientsNicetohave Timezone CET  3 hoursBasic knowledge of DevOps culture and REST API development would be a plusResponsibilitiesDesign develop document and test core software components according to product requirementsCollaborate with other team members to incorporate their development workWork with QA and DevOps teams to deliver quality software research and investigate product requirements and new technologiesCollaborate with the stakeholdersWhat we offer 100 remote work Work from anywhere Flexibility The ability to change one project to another one Financial growth Competitive compensation and performancebased increases Freedom Very flexible working schedule 360degree growth Opportunities for professional development and personal growthYour benefits with ProxifyBe part of Proxify community Network with likeminded and enthusiastic individuals to make a difference Make an impact You get the opportunity to work on the projects that inspire you and add value to your careerTransparency Contracts with transparency in earnings and working hoursSave your time Fast and efficient hiring process to match you with the project of your preferenceOwnership Take ownership of your work and enjoy more freedom in your careerSalary Range 3200  6400 per month,2023-06-21,Latin America,2023-06-21 12:56:22.262638
